index,img_path,skin_color,lip_color,eye_color,hair,hair_color,gender,earring,smile,frontal_face,style
41,../cv_learning/FS2K/train/photo/photo1_image0157.png,"[158, 135]","[155.6245901639344, 88.7344262295082, 87.91147540983607]","[117.41558441558442, 90.59740259740259, 85.83116883116882]",0,4,0,1,0,0,0
42,../cv_learning/FS2K/train/photo/photo1_image0158.png,"[157, 136]","[194.14285714285714, 108.66666666666667, 83.98029556650246]","[131.54918032786884, 85.26229508196721, 69.29508196721312]",0,1,0,1,0,0,0
43,../cv_learning/FS2K/train/photo/photo1_image0159.png,"[161, 130]","[199.0709219858156, 129.377304964539, 112.92482269503546]","[95.24409448818898, 74.15748031496064, 65.77165354330708]",0,1,1,1,0,0,0
44,../cv_learning/FS2K/train/photo/photo1_image0160.png,"[153, 136]","[196.61349693251535, 114.3680981595092, 96.12269938650307]","[119.65573770491804, 95.90163934426229, 86.55737704918033]",0,0,0,1,0,0,0
45,../cv_learning/FS2K/train/photo/photo1_image0161.png,"[158, 128]","[128.02866242038218, 80.6624203821656, 64.46974522292993]","[68.36111111111111, 46.02777777777778, 32.06944444444444]",0,1,0,1,0,0,0
46,../cv_learning/FS2K/train/photo/photo1_image0162.png,"[152, 138]","[126.8944099378882, 87.33291925465838, 78.5776397515528]","[104.84615384615384, 85.6923076923077, 74.85314685314685]",1,3,0,0,0,0,0
47,../cv_learning/FS2K/train/photo/photo1_image0163.png,"[156, 131]","[164.3188622754491, 94.19311377245509, 74.07784431137725]","[100.02312138728324, 74.97687861271676, 61.27745664739884]",0,1,1,0,0,0,0
48,../cv_learning/FS2K/train/photo/photo1_image0164.png,"[154, 128]","[90.38278931750742, 71.3026706231454, 42.339762611275965]","[86.48387096774194, 74.95161290322581, 47.435483870967744]",0,1,0,0,1,1,0
49,../cv_learning/FS2K/train/photo/photo1_image0165.png,"[155, 135]","[126.18670438472418, 71.4002828854314, 62.54314002828854]","[90.8411214953271, 74.79439252336448, 70.19158878504673]",0,1,1,1,1,0,0
50,../cv_learning/FS2K/train/photo/photo1_image0166.png,"[163, 136]","[180.42150170648463, 99.21501706484642, 79.32081911262799]","[114.8840579710145, 82.2536231884058, 64.85507246376811]",0,1,0,1,0,0,0
51,../cv_learning/FS2K/train/photo/photo1_image0167.png,"[163, 133]","[176.75941230486686, 114.0771349862259, 96.39944903581267]","[128.20108695652175, 86.1304347826087, 71.28804347826087]",1,3,0,1,0,0,0
52,../cv_learning/FS2K/train/photo/photo1_image0168.png,"[152, 130]","[90.20792079207921, 65.77227722772277, 57.76237623762376]","[55.92660550458716, 45.88073394495413, 38.38532110091743]",0,1,0,1,0,0,0
53,../cv_learning/FS2K/train/photo/photo1_image0170.png,"[156, 131]","[189.41260162601625, 133.40650406504065, 130.4308943089431]","[118.70149253731343, 99.24626865671642, 98.14925373134328]",0,1,0,1,1,0,0
54,../cv_learning/FS2K/train/photo/photo1_image0171.png,"[152, 134]","[188.35739436619718, 117.50528169014085, 102.27288732394366]","[94.65591397849462, 98.19354838709677, 88.68279569892474]",0,0,1,1,1,0,0
55,../cv_learning/FS2K/train/photo/photo1_image0172.png,"[152, 138]","[204.01818181818183, 107.00404040404041, 82.41010101010102]","[109.2605633802817, 59.16901408450704, 33.66901408450704]",0,2,1,1,0,0,0
56,../cv_learning/FS2K/train/photo/photo1_image0173.png,"[160, 132]","[198.77104377104376, 135.93265993265993, 138.8989898989899]","[138.74698795180723, 141.4879518072289, 146.44578313253012]",0,4,1,0,1,0,0
57,../cv_learning/FS2K/train/photo/photo1_image0175.png,"[154, 134]","[195.73693086003374, 113.68971332209107, 116.46880269814503]","[71.23809523809524, 66.92517006802721, 72.98639455782313]",0,4,1,1,0,0,0
58,../cv_learning/FS2K/train/photo/photo1_image0176.png,"[153, 130]","[180.75888717156104, 116.67233384853168, 111.4435857805255]","[110.8623188405797, 81.18115942028986, 67.08695652173913]",0,0,1,1,0,0,0
59,../cv_learning/FS2K/train/photo/photo1_image0177.png,"[157, 128]","[176.43859649122808, 74.91052631578947, 56.43157894736842]","[114.97457627118644, 83.83050847457628, 69.15254237288136]",0,0,0,1,0,0,0
60,../cv_learning/FS2K/train/photo/photo1_image0178.png,"[155, 133]","[172.87272727272727, 90.84935064935065, 84.81818181818181]","[112.65306122448979, 77.31972789115646, 67.5578231292517]",0,0,0,1,1,0,0
61,../cv_learning/FS2K/train/photo/photo1_image0179.png,"[157, 137]","[141.14309210526315, 65.79769736842105, 66.25657894736842]","[77.26973684210526, 57.78947368421053, 51.39473684210526]",0,4,1,0,1,0,0
62,../cv_learning/FS2K/train/photo/photo1_image0180.png,"[156, 138]","[162.74271844660194, 93.77669902912622, 87.72815533980582]","[84.29203539823008, 55.26548672566372, 52.6283185840708]",0,4,0,1,1,0,0
63,../cv_learning/FS2K/train/photo/photo1_image0181.png,"[160, 134]","[80.05827067669173, 42.31390977443609, 36.15413533834587]","[83.34736842105264, 49.126315789473686, 43.66315789473684]",0,4,0,1,0,0,0
64,../cv_learning/FS2K/train/photo/photo1_image0182.png,"[152, 138]","[123.16666666666667, 74.29595015576324, 55.06386292834891]","[89.36486486486487, 62.78378378378378, 47.58108108108108]",1,3,0,1,0,0,0
65,../cv_learning/FS2K/train/photo/photo1_image0183.png,"[155, 130]","[164.11316872427983, 65.00205761316873, 71.93621399176955]","[111.57142857142857, 77.25, 79.12142857142857]",0,2,0,1,1,0,0
66,../cv_learning/FS2K/train/photo/photo1_image0184.png,"[155, 137]","[164.71354166666666, 129.51041666666666, 123.93576388888889]","[114.11538461538461, 92.6923076923077, 87.37179487179488]",0,1,0,1,0,0,0
67,../cv_learning/FS2K/train/photo/photo1_image0185.png,"[161, 130]","[166.8879907621247, 114.87644341801386, 93.79792147806005]","[101.57462686567165, 67.68656716417911, 49.582089552238806]",0,1,0,1,1,0,0
68,../cv_learning/FS2K/train/photo/photo1_image0186.png,"[158, 136]","[217.30407911001237, 127.5451174289246, 113.25463535228677]","[107.89171974522293, 83.81528662420382, 80.51592356687898]",0,1,1,1,0,0,0
69,../cv_learning/FS2K/train/photo/photo1_image0187.png,"[158, 134]","[147.43472584856397, 71.46736292428199, 42.63577023498694]","[73.32203389830508, 49.96610169491525, 41.0]",0,1,0,1,0,0,0
70,../cv_learning/FS2K/train/photo/photo1_image0188.png,"[160, 121]","[116.3623188405797, 60.30605285592498, 59.88150042625746]","[41.15277777777778, 21.208333333333332, 18.48611111111111]",0,1,0,1,0,0,0
71,../cv_learning/FS2K/train/photo/photo1_image0189.png,"[159, 135]","[199.03630363036302, 129.75577557755776, 121.15511551155116]","[136.31313131313132, 103.87878787878788, 89.14141414141415]",0,1,1,1,0,0,0
72,../cv_learning/FS2K/train/photo/photo1_image0190.png,"[154, 134]","[177.4360313315927, 87.1201044386423, 73.3420365535248]","[137.69230769230768, 85.67307692307692, 69.1923076923077]",0,4,0,1,0,0,0
73,../cv_learning/FS2K/train/photo/photo1_image0191.png,"[154, 134]","[132.65377358490565, 53.925471698113206, 69.00754716981132]","[91.65942028985508, 77.16666666666667, 77.34782608695652]",0,0,1,1,0,0,0
74,../cv_learning/FS2K/train/photo/photo1_image0192.png,"[156, 135]","[158.74134419551936, 96.86965376782078, 83.11405295315683]","[105.86363636363636, 92.99242424242425, 82.06818181818181]",0,4,1,1,0,0,0
75,../cv_learning/FS2K/train/photo/photo1_image0193.png,"[154, 135]","[108.66403785488959, 36.230283911671926, 23.28391167192429]","[58.87596899224806, 26.875968992248062, 19.968992248062015]",0,0,1,0,0,0,0
76,../cv_learning/FS2K/train/photo/photo1_image0194.png,"[157, 127]","[174.76271186440678, 77.80225988700565, 66.45951035781545]","[129.4295302013423, 116.73825503355705, 105.40268456375838]",0,4,1,1,0,1,0
77,../cv_learning/FS2K/train/photo/photo1_image0195.png,"[153, 133]","[176.78878504672898, 97.2766355140187, 104.09345794392523]","[126.92805755395683, 105.5251798561151, 102.25179856115108]",0,4,1,1,1,0,0
78,../cv_learning/FS2K/train/photo/photo1_image0196.png,"[155, 138]","[178.26527570789867, 92.03129657228018, 83.4113263785395]","[92.08974358974359, 67.1923076923077, 57.19230769230769]",0,0,1,0,0,1,0
79,../cv_learning/FS2K/train/photo/photo1_image0197.png,"[159, 126]","[164.6, 104.97829457364341, 102.74263565891472]","[69.24050632911393, 65.21518987341773, 63.265822784810126]",0,0,0,1,0,0,0
80,../cv_learning/FS2K/train/photo/photo1_image0198.png,"[156, 134]","[194.5248, 133.0336, 122.8672]","[138.4322033898305, 94.59322033898304, 77.6864406779661]",0,0,0,1,0,0,0
81,../cv_learning/FS2K/train/photo/photo1_image0199.png,"[154, 136]","[167.83168316831683, 80.90924092409242, 67.08415841584159]","[86.4201680672269, 57.42016806722689, 46.94117647058823]",0,4,1,0,0,0,0
82,../cv_learning/FS2K/train/photo/photo1_image0200.png,"[157, 130]","[135.9573115349682, 72.73115349682107, 56.64577656675749]","[89.95862068965518, 62.37931034482759, 46.99310344827586]",1,3,0,1,0,0,0
83,../cv_learning/FS2K/train/photo/photo1_image0201.png,"[153, 137]","[181.4555160142349, 47.56049822064057, 34.19928825622776]","[108.86821705426357, 75.91472868217055, 63.395348837209305]",0,1,1,0,0,0,0
84,../cv_learning/FS2K/train/photo/photo1_image0202.png,"[155, 139]","[169.82466281310212, 94.39884393063583, 86.61657032755299]","[86.94701986754967, 71.10596026490066, 63.64238410596027]",0,1,1,1,0,0,0
85,../cv_learning/FS2K/train/photo/photo1_image0203.png,"[155, 134]","[150.63795853269536, 93.99043062200957, 76.23923444976077]","[109.54639175257732, 72.69072164948453, 55.175257731958766]",0,1,0,1,0,0,0
86,../cv_learning/FS2K/train/photo/photo1_image0204.png,"[155, 132]","[184.4927536231884, 111.57487922705315, 93.10144927536231]","[102.11206896551724, 73.82758620689656, 63.12068965517241]",0,0,0,1,0,0,0
87,../cv_learning/FS2K/train/photo/photo1_image0205.png,"[158, 132]","[156.11098265895953, 101.34104046242774, 99.54566473988439]","[105.56349206349206, 82.61904761904762, 81.04761904761905]",1,3,0,1,0,0,0
88,../cv_learning/FS2K/train/photo/photo1_image0206.png,"[157, 134]","[119.30260047281324, 69.75886524822695, 54.931442080378254]","[64.32352941176471, 43.205882352941174, 34.254901960784316]",0,1,0,1,1,0,0
89,../cv_learning/FS2K/train/photo/photo1_image0208.png,"[95, 135]","[130.75301204819277, 92.78915662650603, 93.03313253012048]","[68.71319796954315, 65.3756345177665, 75.00761421319797]",0,1,0,1,1,0,0
90,../cv_learning/FS2K/train/photo/photo1_image0209.png,"[160, 134]","[186.87755102040816, 143.75680272108843, 140.95578231292518]","[119.08333333333333, 113.23809523809524, 113.25]",0,1,1,1,0,0,0
91,../cv_learning/FS2K/train/photo/photo1_image0210.png,"[151, 131]","[138.6158940397351, 84.78476821192054, 81.40397350993378]","[81.73333333333333, 55.95, 49.2]",0,1,1,1,0,0,0
92,../cv_learning/FS2K/train/photo/photo1_image0211.png,"[159, 131]","[185.77075812274367, 60.485559566787, 48.335740072202164]","[115.97945205479452, 94.38356164383562, 91.56164383561644]",0,4,1,1,0,0,0
93,../cv_learning/FS2K/train/photo/photo1_image0213.png,"[155, 127]","[165.8136200716846, 49.560931899641574, 42.71326164874552]","[131.3491124260355, 106.54437869822485, 92.69822485207101]",0,0,1,0,0,0,0
94,../cv_learning/FS2K/train/photo/photo1_image0214.png,"[157, 137]","[148.92834394904457, 50.77866242038217, 51.57165605095541]","[90.19594594594595, 76.69594594594595, 76.49324324324324]",0,0,1,0,0,0,0
95,../cv_learning/FS2K/train/photo/photo1_image0215.png,"[156, 136]","[184.0791366906475, 118.82553956834532, 112.8021582733813]","[94.15827338129496, 67.01438848920863, 61.60431654676259]",0,4,1,0,0,0,0
96,../cv_learning/FS2K/train/photo/photo1_image0216.png,"[159, 130]","[132.27598566308242, 87.37275985663082, 97.68817204301075]","[107.13333333333334, 93.41111111111111, 98.12222222222222]",0,1,0,1,1,1,0
97,../cv_learning/FS2K/train/photo/photo1_image0217.png,"[154, 135]","[169.5273492286115, 88.1374474053296, 105.52594670406732]","[88.95238095238095, 71.04761904761905, 70.1360544217687]",0,4,1,1,0,0,0
98,../cv_learning/FS2K/train/photo/photo1_image0218.png,"[157, 137]","[208.590395480226, 135.65254237288136, 133.5310734463277]","[176.49618320610688, 143.00763358778627, 133.9618320610687]",0,4,0,1,0,0,0
99,../cv_learning/FS2K/train/photo/photo1_image0219.png,"[157, 135]","[154.39378238341968, 75.38082901554404, 57.59585492227979]","[103.50980392156863, 53.13725490196079, 34.13725490196079]",0,1,0,1,0,0,0
100,../cv_learning/FS2K/train/photo/photo1_image0220.png,"[154, 138]","[165.39236111111111, 80.70486111111111, 76.95833333333333]","[99.79310344827586, 74.8103448275862, 77.62931034482759]",0,0,0,1,1,0,0
101,../cv_learning/FS2K/train/photo/photo1_image0221.png,"[157, 136]","[163.81703107019564, 47.52359033371692, 51.69735327963176]","[81.23157894736842, 67.20526315789473, 61.45263157894737]",0,1,1,0,0,0,0
102,../cv_learning/FS2K/train/photo/photo1_image0222.png,"[154, 131]","[181.528, 114.66933333333333, 102.424]","[151.66990291262135, 110.22330097087378, 80.44660194174757]",0,2,0,1,0,0,0
103,../cv_learning/FS2K/train/photo/photo1_image0223.png,"[155, 133]","[195.87047619047618, 61.93333333333333, 58.42857142857143]","[114.98473282442748, 114.54961832061069, 118.61068702290076]",0,1,1,1,1,0,0
104,../cv_learning/FS2K/train/photo/photo1_image0224.png,"[154, 134]","[210.10189573459715, 134.35781990521326, 118.61611374407583]","[131.34375, 101.1484375, 83.3359375]",0,0,0,1,1,0,0
105,../cv_learning/FS2K/train/photo/photo1_image0225.png,"[156, 134]","[156.3011583011583, 90.37451737451738, 70.11196911196912]","[107.7, 73.375, 48.675]",1,3,0,1,0,0,0
106,../cv_learning/FS2K/train/photo/photo1_image0226.png,"[160, 134]","[140.57563025210084, 94.12920168067227, 90.86659663865547]","[107.14649681528662, 81.56050955414013, 76.78343949044586]",0,1,0,1,1,0,0
107,../cv_learning/FS2K/train/photo/photo1_image0228.png,"[157, 138]","[168.80281690140845, 107.08169014084507, 96.22957746478873]","[132.75652173913045, 100.12173913043478, 88.23478260869565]",0,1,0,1,1,1,0
108,../cv_learning/FS2K/train/photo/photo1_image0229.png,"[149, 141]","[232.2122905027933, 177.84357541899442, 176.9832402234637]","[163.3206106870229, 150.22137404580153, 147.74045801526717]",0,0,1,1,1,1,0
109,../cv_learning/FS2K/train/photo/photo1_image0230.png,"[150, 129]","[53.23783031988874, 20.751043115438108, 13.962447844228095]","[50.17218543046358, 37.152317880794705, 32.01324503311258]",0,1,0,1,1,0,0
110,../cv_learning/FS2K/train/photo/photo1_image0231.png,"[161, 130]","[156.97633136094674, 80.73520710059172, 64.6301775147929]","[82.41875, 61.225, 51.075]",0,4,1,1,1,0,0
111,../cv_learning/FS2K/train/photo/photo1_image0232.png,"[158, 133]","[145.89522342064714, 58.20493066255778, 49.01848998459168]","[102.46700507614213, 86.98984771573605, 82.53299492385787]",0,2,1,1,1,0,0
112,../cv_learning/FS2K/train/photo/photo1_image0233.png,"[153, 133]","[156.96744186046513, 84.95193798449613, 77.78139534883721]","[70.025, 52.21666666666667, 47.333333333333336]",0,1,1,1,0,0,0
113,../cv_learning/FS2K/train/photo/photo1_image0234.png,"[160, 133]","[146.1626442812172, 75.69884575026234, 74.08499475341029]","[68.95726495726495, 57.034188034188034, 49.99145299145299]",0,0,1,0,0,0,0
114,../cv_learning/FS2K/train/photo/photo1_image0235.png,"[155, 134]","[189.95950704225353, 127.03521126760563, 110.53169014084507]","[113.09876543209876, 93.87654320987654, 84.42592592592592]",0,1,1,0,1,0,0
115,../cv_learning/FS2K/train/photo/photo1_image0236.png,"[154, 133]","[202.60377358490567, 110.29919137466307, 102.50943396226415]","[153.71134020618555, 102.01030927835052, 90.98969072164948]",0,4,0,1,1,0,0
116,../cv_learning/FS2K/train/photo/photo1_image0237.png,"[157, 132]","[179.95135135135135, 95.97657657657658, 76.69549549549549]","[122.7125748502994, 99.72455089820359, 91.75449101796407]",0,0,1,1,1,0,0
117,../cv_learning/FS2K/train/photo/photo1_image0238.png,"[155, 134]","[183.18997361477574, 125.36147757255937, 108.26253298153034]","[70.08888888888889, 63.45185185185185, 62.65185185185185]",0,0,1,1,0,0,0
118,../cv_learning/FS2K/train/photo/photo1_image0239.png,"[157, 130]","[181.2, 111.8525, 113.3]","[157.02469135802468, 132.9320987654321, 130.71604938271605]",0,0,0,1,1,0,0
119,../cv_learning/FS2K/train/photo/photo1_image0240.png,"[154, 128]","[86.48415492957747, 68.76232394366197, 60.401408450704224]","[70.89308176100629, 63.339622641509436, 52.64150943396226]",1,3,0,1,1,1,0
120,../cv_learning/FS2K/train/photo/photo1_image0241.png,"[155, 130]","[165.00910273081925, 97.01040312093627, 78.34200260078023]","[110.28125, 73.85416666666667, 58.53125]",0,1,0,1,0,0,0
121,../cv_learning/FS2K/train/photo/photo1_image0242.png,"[153, 135]","[109.405, 60.00333333333333, 43.41833333333334]","[84.22680412371135, 52.77319587628866, 39.09278350515464]",0,1,0,1,1,0,0
122,../cv_learning/FS2K/train/photo/photo1_image0243.png,"[158, 131]","[150.8034371643394, 78.94307196562836, 65.90762620837809]","[102.03846153846153, 72.5673076923077, 60.00961538461539]",0,1,0,1,0,0,0
123,../cv_learning/FS2K/train/photo/photo1_image0244.png,"[154, 127]","[134.39853747714807, 83.72577696526508, 82.38208409506399]","[83.00884955752213, 68.69026548672566, 70.6283185840708]",0,2,0,1,1,0,0
124,../cv_learning/FS2K/train/photo/photo1_image0245.png,"[155, 135]","[155.02347417840375, 104.16431924882629, 95.49530516431925]","[123.71951219512195, 94.67073170731707, 78.0609756097561]",0,0,0,1,0,0,0
125,../cv_learning/FS2K/train/photo/photo1_image0246.png,"[155, 139]","[180.1044776119403, 118.09253731343284, 115.46268656716418]","[114.53448275862068, 89.69827586206897, 83.38793103448276]",0,1,0,1,0,0,0
126,../cv_learning/FS2K/train/photo/photo1_image0247.png,"[153, 131]","[137.90327868852458, 86.76393442622951, 73.05081967213114]","[96.20388349514563, 68.41747572815534, 55.00970873786408]",0,0,0,1,0,0,0
127,../cv_learning/FS2K/train/photo/photo1_image0248.png,"[156, 135]","[78.76666666666667, 43.45428571428572, 31.271428571428572]","[70.27184466019418, 52.43689320388349, 42.75728155339806]",1,3,0,1,0,0,0
128,../cv_learning/FS2K/train/photo/photo1_image0249.png,"[159, 135]","[139.20427236315086, 79.16421895861149, 74.73297730307075]","[85.775, 80.175, 71.89375]",0,1,0,1,0,0,0
129,../cv_learning/FS2K/train/photo/photo1_image0251.png,"[155, 139]","[100.60113421550095, 74.2882797731569, 66.4593572778828]","[71.94680851063829, 60.0531914893617, 50.670212765957444]",0,1,0,1,0,0,0
130,../cv_learning/FS2K/train/photo/photo1_image0252.png,"[155, 136]","[152.89529590288316, 91.54476479514416, 90.59332321699544]","[116.79617834394904, 94.64968152866243, 90.7452229299363]",0,4,1,1,1,0,0
